id_amat;id_via;num_civico;municipio;stato;categorieveicoli;numero_manufatti;stalli_per_manufatto;stalli_totali;tipomanufatto;ubicazione;LONG_X_4326;LAT_Y_4326;Location
136;4157;23;4;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.21961676121839;45.4385356440128;"(45.4385356440128, 9.21961676121839)"
137;7146;12/3;8;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.16577130647512;45.4771965639096;"(45.4771965639096, 9.16577130647512)"
138;1644;11;9;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.20613148440257;45.5183474122325;"(45.5183474122325, 9.20613148440257)"
140;6712;7;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.11222119323893;45.4565260216043;"(45.4565260216043, 9.11222119323893)"
141;3205;11;3;Esistente;Velocipedi;1;6;6;Verona;Cortile o altro spazio collegato al civico;9.22570342786972;45.4715621657041;"(45.4715621657041, 9.22570342786972)"
142;2634;1;3;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.23942015903069;45.4846550568516;"(45.4846550568516, 9.23942015903069)"
143;6441;30;8;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.13398706219061;45.4872307573359;"(45.4872307573359, 9.13398706219061)"
147;4365;12;4;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.24608401132406;45.4314912473992;"(45.4314912473992, 9.24608401132406)"
148;1663;17;9;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.17641287661468;45.5251676457753;"(45.5251676457753, 9.17641287661468)"
151;6554;20;7;Esistente;Velocipedi;3;5;15;Verona;Marciapiede;9.14512155261568;45.4717091407424;"(45.4717091407424, 9.14512155261568)"
153;6274;13;7;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.14759778460732;45.4605250307954;"(45.4605250307954, 9.14759778460732)"
154;1244;3/a;9;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.17321669180617;45.5014869647549;"(45.5014869647549, 9.17321669180617)"
155;2274;143;2;Esistente;Velocipedi;3;5;15;Verona;Marciapiede;9.22101038479193;45.5009354487114;"(45.5009354487114, 9.22101038479193)"
156;4104;3;4;Esistente;Velocipedi;4;5;20;Verona;Marciapiede;9.20298328911226;45.4519236112183;"(45.4519236112183, 9.20298328911226)"
157;4104;3;4;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20300082242125;45.4521339959564;"(45.4521339959564, 9.20300082242125)"
215;2572;3;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23568148210573;45.4846902437338;"(45.4846902437338, 9.23568148210573)"
158;5366;8;6;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.12696020539844;45.4379491372504;"(45.4379491372504, 9.12696020539844)"
159;1244;1;9;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.17305614210758;45.5017543994586;"(45.5017543994586, 9.17305614210758)"
160;6712;43;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.1054561028915;45.4552775376778;"(45.4552775376778, 9.1054561028915)"
161;6488;3;6;Esistente;Velocipedi;1;5;5;Redondo Inox;Cortile o altro spazio collegato al civico;9.13956182597108;45.4541589103955;"(45.4541589103955, 9.13956182597108)"
162;1276;60;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17101574403864;45.5022963899581;"(45.5022963899581, 9.17101574403864)"
163;1590;1;9;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19219737110829;45.5153192033007;"(45.5153192033007, 9.19219737110829)"
164;5438;1;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17229757392601;45.4328860547856;"(45.4328860547856, 9.17229757392601)"
165;3102;16/18;3;Esistente;Velocipedi;1;6;6;Verona;Cortile o altro spazio collegato al civico;9.22437600213036;45.4704937481391;"(45.4704937481391, 9.22437600213036)"
166;4248;5;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19724317370395;45.4366150485033;"(45.4366150485033, 9.19724317370395)"
167;4297;;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.20548388869456;45.4287676077268;"(45.4287676077268, 9.20548388869456)"
168;4139;;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.21077412163175;45.4413170703975;"(45.4413170703975, 9.21077412163175)"
169;5241;8;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.17842238215204;45.4448180493753;"(45.4448180493753, 9.17842238215204)"
170;5323;24;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17918929647235;45.4346431730652;"(45.4346431730652, 9.17918929647235)"
171;5432;22;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.17174948171929;45.4085952808312;"(45.4085952808312, 9.17174948171929)"
172;4223;87;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19699593534635;45.4345881345452;"(45.4345881345452, 9.19699593534635)"
173;4223;87;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.19737105299036;45.4347677868518;"(45.4347677868518, 9.19737105299036)"
174;4254;9;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.19896800675761;45.4362309355323;"(45.4362309355323, 9.19896800675761)"
176;5439;24;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17147208506065;45.4179932517771;"(45.4179932517771, 9.17147208506065)"
177;5439;22;5;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17240907736151;45.4181850917795;"(45.4181850917795, 9.17240907736151)"
178;711;50;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.18240008014043;45.4715137808232;"(45.4715137808232, 9.18240008014043)"
179;5223;15/A;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.18231017899525;45.447707260985;"(45.447707260985, 9.18231017899525)"
180;5341;52;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17370782502756;45.4264092423266;"(45.4264092423266, 9.17370782502756)"
181;7438;12;8;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.10137625782954;45.5013370326288;"(45.5013370326288, 9.10137625782954)"
183;6778;42;7;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.09215661396256;45.4589130633092;"(45.4589130633092, 9.09215661396256)"
184;4300;19;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.20477868391222;45.4265263203486;"(45.4265263203486, 9.20477868391222)"
185;5438;2;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17208774100292;45.4332527691748;"(45.4332527691748, 9.17208774100292)"
186;4300;21;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.20499226275062;45.4258470632306;"(45.4258470632306, 9.20499226275062)"
187;4294;6;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.20474820159154;45.4309495729724;"(45.4309495729724, 9.20474820159154)"
189;238;24-26;1;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;Marciapiede;9.20082224374436;45.4702788787647;"(45.4702788787647, 9.20082224374436)"
190;238;57;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.20349241299259;45.4730467489405;"(45.4730467489405, 9.20349241299259)"
191;238;57;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.20364267293289;45.4731934453578;"(45.4731934453578, 9.20364267293289)"
192;238;57;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.2038137444047;45.4733712855847;"(45.4733712855847, 9.2038137444047)"
193;238;52-54;1;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;Marciapiede;9.20433243422936;45.4735887170377;"(45.4735887170377, 9.20433243422936)"
194;238;55;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.2024986941126;45.4726063546782;"(45.4726063546782, 9.2024986941126)"
195;238;55;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.20273171192048;45.4727738344196;"(45.4727738344196, 9.20273171192048)"
196;2177;19;3;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.21689332713147;45.4765164845232;"(45.4765164845232, 9.21689332713147)"
197;2177;23;3;Esistente;Velocipedi;1;7;7;Verona _ Ambrogio;Marciapiede;9.21687194740571;45.4770402667359;"(45.4770402667359, 9.21687194740571)"
198;2177;16;3;Esistente;Velocipedi;3;7;21;Verona _ Ambrogio;Marciapiede;9.21740935528095;45.4765634987252;"(45.4765634987252, 9.21740935528095)"
199;2177;29;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21689981999171;45.4782139768196;"(45.4782139768196, 9.21689981999171)"
200;3012;10;1;Esistente;Velocipedi;5;4;20;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19799907627184;45.4608584855638;"(45.4608584855638, 9.19799907627184)"
201;3176;0;3;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.21759329973777;45.4738270576338;"(45.4738270576338, 9.21759329973777)"
202;4171;9;4;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.21983979914867;45.4428812877214;"(45.4428812877214, 9.21983979914867)"
203;6614;3;6;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.13763189853051;45.4608264633127;"(45.4608264633127, 9.13763189853051)"
204;5466;2;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.1650147822985;45.4135674569899;"(45.4135674569899, 9.1650147822985)"
205;5466;10;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.16575170226626;45.4148674295445;"(45.4148674295445, 9.16575170226626)"
206;1224;12;9;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18134667718688;45.4953559821608;"(45.4953559821608, 9.18134667718688)"
207;2572;10;3;Esistente;Velocipedi;6;5;30;Verona;Marciapiede;9.23660747698578;45.4850517367831;"(45.4850517367831, 9.23660747698578)"
208;2572;10;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23647604508908;45.4849794919108;"(45.4849794919108, 9.23647604508908)"
209;2572;10;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23687129205108;45.4846768986222;"(45.4846768986222, 9.23687129205108)"
210;2572;10;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23690347984647;45.4846328109631;"(45.4846328109631, 9.23690347984647)"
211;2572;2;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23585328868334;45.4843883514555;"(45.4843883514555, 9.23585328868334)"
212;2572;2;3;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.23632273766391;45.484192985847;"(45.484192985847, 9.23632273766391)"
213;2572;3;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23571621511509;45.4850330666732;"(45.4850330666732, 9.23571621511509)"
214;2572;3;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23569835428713;45.4849966870961;"(45.4849966870961, 9.23569835428713)"
216;2572;;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23675628940744;45.4841856966175;"(45.4841856966175, 9.23675628940744)"
217;2572;;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.23684553649344;45.4842103195347;"(45.4842103195347, 9.23684553649344)"
218;7074;5;8;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.12004659400874;45.4928042707789;"(45.4928042707789, 9.12004659400874)"
219;2129;3;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20587633297214;45.4754728289766;"(45.4754728289766, 9.20587633297214)"
220;2129;2;3;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.20564318936006;45.4747984002721;"(45.4747984002721, 9.20564318936006)"
221;2129;7;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20658229780771;45.4761629364836;"(45.4761629364836, 9.20658229780771)"
222;2129;11;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20738026199736;45.4769193977105;"(45.4769193977105, 9.20738026199736)"
223;2129;22;3;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.20864480341842;45.4778689722712;"(45.4778689722712, 9.20864480341842)"
224;2129;50;3;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.21134334111494;45.480644761194;"(45.480644761194, 9.21134334111494)"
225;2129;55;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.2126374507267;45.4821811252442;"(45.4821811252442, 9.2126374507267)"
226;2129;62;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.21303801759709;45.4823511273858;"(45.4823511273858, 9.21303801759709)"
227;2231;;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.21374257712672;45.4834567808732;"(45.4834567808732, 9.21374257712672)"
228;2129;10;3;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.20698368956457;45.4762372481645;"(45.4762372481645, 9.20698368956457)"
229;2129;14;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20744386026623;45.4766624546808;"(45.4766624546808, 9.20744386026623)"
230;2129;33;3;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.20983818930079;45.4793615001738;"(45.4793615001738, 9.20983818930079)"
231;2129;54;3;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.21209693627285;45.4813938410898;"(45.4813938410898, 9.21209693627285)"
232;3100;12;4;Esistente;Velocipedi;1;5;5;Verona;Cortile o altro spazio collegato al civico;9.22427099449402;45.463501772093;"(45.463501772093, 9.22427099449402)"
233;3100;12;4;Esistente;Velocipedi;1;5;5;Verona;Cortile o altro spazio collegato al civico;9.22427018572987;45.4634544155373;"(45.4634544155373, 9.22427018572987)"
234;3269;4;4;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.23034829974879;45.4606000592835;"(45.4606000592835, 9.23034829974879)"
235;3269;8;4;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.23034418787331;45.4609091760329;"(45.4609091760329, 9.23034418787331)"
236;4309;77;4;Esistente;Velocipedi;4;5;20;Verona;Marciapiede;9.23787125481667;45.4336352464136;"(45.4336352464136, 9.23787125481667)"
237;4309;77;4;Esistente;Velocipedi;3;5;15;Verona;Marciapiede;9.23782743525989;45.4337042975124;"(45.4337042975124, 9.23782743525989)"
238;7308;10;8;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.1588764799759;45.4962262510357;"(45.4962262510357, 9.1588764799759)"
239;7308;10;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.1584146073443;45.4962491864227;"(45.4962491864227, 9.1584146073443)"
240;7308;10;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.15862975806327;45.4960860677996;"(45.4960860677996, 9.15862975806327)"
241;6611;14;7;Esistente;Velocipedi;2;5;10;Redondo Inox;Cortile o altro spazio collegato al civico;9.14524511851084;45.4599949042607;"(45.4599949042607, 9.14524511851084)"
242;237;;1;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.19558174067441;45.4727338969194;"(45.4727338969194, 9.19558174067441)"
243;237;0;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.19616296090605;45.4731011637533;"(45.4731011637533, 9.19616296090605)"
244;237;;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.19533234261789;45.4726406690134;"(45.4726406690134, 9.19533234261789)"
245;7184;2;8;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17377561032749;45.4880333967833;"(45.4880333967833, 9.17377561032749)"
246;209;20;1;Esistente;Velocipedi;2;5;10;Verona;Area pedonale (regolamentata o di fatto);9.19135225363268;45.4663062816788;"(45.4663062816788, 9.19135225363268)"
247;209;20;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area pedonale (regolamentata o di fatto);9.19140680461922;45.4662728924243;"(45.4662728924243, 9.19140680461922)"
248;6891;;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.12657609591574;45.489421700544;"(45.489421700544, 9.12657609591574)"
250;6774;3;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Alla quota della carreggiata;9.08983743546771;45.4613601441297;"(45.4613601441297, 9.08983743546771)"
251;1603;38;9;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18550010313582;45.5200099330733;"(45.5200099330733, 9.18550010313582)"
252;6192;3;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Parterre;9.1590806953343;45.4664123652895;"(45.4664123652895, 9.1590806953343)"
253;7526;12;8;Esistente;Velocipedi;3;6;18;Verona;Cortile o altro spazio collegato al civico;9.10538226508524;45.4971085362803;"(45.4971085362803, 9.10538226508524)"
254;2667;;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.24240989467399;45.4825364958177;"(45.4825364958177, 9.24240989467399)"
255;2667;;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.24245359768743;45.4824881318571;"(45.4824881318571, 9.24245359768743)"
256;4078;49;4;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.21222000188795;45.4487268755694;"(45.4487268755694, 9.21222000188795)"
257;5211;;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Marciapiede;9.18469870309722;45.4515680064374;"(45.4515680064374, 9.18469870309722)"
258;3158;1;4;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.23567337175562;45.4689292804569;"(45.4689292804569, 9.23567337175562)"
259;4174;;4;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.22374698253336;45.439907557427;"(45.439907557427, 9.22374698253336)"
260;3243;28;3;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.25090376511785;45.4685131645276;"(45.4685131645276, 9.25090376511785)"
261;626;1;1;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.18607538728819;45.4650668719727;"(45.4650668719727, 9.18607538728819)"
262;6555;5;7;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.14304253653359;45.4718450990378;"(45.4718450990378, 9.14304253653359)"
263;6483;25;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.12504760261698;45.4724662064359;"(45.4724662064359, 9.12504760261698)"
264;5486;;5;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Area verde – Giardino – Parco;9.17096639810732;45.4307370488419;"(45.4307370488419, 9.17096639810732)"
265;1200;;2;Esistente;Velocipedi;16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20388437160393;45.4848226048938;"(45.4848226048938, 9.20388437160393)"
266;1200;;2;Esistente;Velocipedi;16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20265791417986;45.4854244545134;"(45.4854244545134, 9.20265791417986)"
267;1200;;2;Esistente;Velocipedi;16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20299264112207;45.4852611472222;"(45.4852611472222, 9.20299264112207)"
268;1200;;2;Esistente;Velocipedi;16;2;32;Archetto Milano _ Acciaio inox _ Passo cm 80;Marciapiede;9.20422020766909;45.4846560480943;"(45.4846560480943, 9.20422020766909)"
269;1200;angolo via Torriani;2;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.20287258948136;45.4837741285115;"(45.4837741285115, 9.20287258948136)"
270;1200;angolo via Napo Torriani;2;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.2031152463851;45.4838476834638;"(45.4838476834638, 9.2031152463851)"
271;1200;angolo via Napo Torriani;2;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20325005175756;45.4838896727283;"(45.4838896727283, 9.20325005175756)"
272;1200;angolo via Napo Torriani;2;Esistente;Velocipedi;1;5;5;Verona;Marciapiede;9.20333329286719;45.4839143259022;"(45.4839143259022, 9.20333329286719)"
273;1200;angolo Pirelli;2;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.20190529151611;45.4842430145026;"(45.4842430145026, 9.20190529151611)"
274;1;12;1;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19138933566978;45.4630591016693;"(45.4630591016693, 9.19138933566978)"
275;1;14;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19178349901002;45.463531834777;"(45.463531834777, 9.19178349901002)"
276;1;19;1;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18899298735827;45.4649208550471;"(45.4649208550471, 9.18899298735827)"
277;1217;19;2;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.20635061701653;45.4935449002801;"(45.4935449002801, 9.20635061701653)"
278;2165;8;3;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.21497562907727;45.4743875639778;"(45.4743875639778, 9.21497562907727)"
279;7452;0;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.13544361022805;45.5070268186096;"(45.5070268186096, 9.13544361022805)"
280;4376;16;6;Esistente;Velocipedi;2;5;10;0_Non precisato;Cortile o altro spazio collegato al civico;9.25062371481461;45.4337311003678;"(45.4337311003678, 9.25062371481461)"
281;5421;44;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.17030664228687;45.414731598908;"(45.414731598908, 9.17030664228687)"
282;3125;2;3;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.22268051382766;45.4708244165986;"(45.4708244165986, 9.22268051382766)"
283;1179;7;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20061964641546;45.4851350972526;"(45.4851350972526, 9.20061964641546)"
284;1190;22;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20095110695034;45.485205434192;"(45.485205434192, 9.20095110695034)"
285;1190;22;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20092326461428;45.4851626592192;"(45.4851626592192, 9.20092326461428)"
286;1190;22;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20072984539107;45.4848555472787;"(45.4848555472787, 9.20072984539107)"
287;1179;7;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.2006827485697;45.4852345613582;"(45.4852345613582, 9.2006827485697)"
288;4256;8;5;Esistente;Velocipedi;4;5;20;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.19901479001016;45.4375736789598;"(45.4375736789598, 9.19901479001016)"
289;1179;23;2;Esistente;Velocipedi;2;5;10;Redondo Inox;Marciapiede;9.19644385917883;45.4877935544954;"(45.4877935544954, 9.19644385917883)"
290;6593;;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.14258172421114;45.4651029070142;"(45.4651029070142, 9.14258172421114)"
291;7156;35;8;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.15192051027577;45.4836486757953;"(45.4836486757953, 9.15192051027577)"
292;7156;20-22;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15344474570919;45.4830481349178;"(45.4830481349178, 9.15344474570919)"
293;7156;20-22;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15319216459178;45.4832486293165;"(45.4832486293165, 9.15319216459178)"
294;6593;;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.14255550201322;45.4650699077929;"(45.4650699077929, 9.14255550201322)"
295;6593;;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.14246486441999;45.4650684956595;"(45.4650684956595, 9.14246486441999)"
296;6593;;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.14250309689712;45.4650579086375;"(45.4650579086375, 9.14250309689712)"
297;6593;;7;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.1422623063592;45.4647379831887;"(45.4647379831887, 9.1422623063592)"
298;6593;;7;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.14258232599702;45.4646700077407;"(45.4646700077407, 9.14258232599702)"
299;7159;1;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.1521826822277;45.4837124879137;"(45.4837124879137, 9.1521826822277)"
300;7156;35;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15195855725301;45.4838808312522;"(45.4838808312522, 9.15195855725301)"
301;7156;37;8;Esistente;Velocipedi;2;5;10;Verona;Marciapiede;9.15167007803412;45.484097819141;"(45.484097819141, 9.15167007803412)"
302;5204;10-14;5;Esistente;Velocipedi;3;5;15;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.18252756993286;45.4491247365248;"(45.4491247365248, 9.18252756993286)"
303;7201;5;8;Esistente;Velocipedi;3;6;18;Verona;Marciapiede;9.16690851532027;45.4848378487712;"(45.4848378487712, 9.16690851532027)"
304;7201;5;8;Esistente;Velocipedi;1;6;6;Verona;Marciapiede;9.16694425395103;45.4844364521028;"(45.4844364521028, 9.16694425395103)"
305;2310;44;2;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Cortile o altro spazio collegato al civico;9.22255250993153;45.4936875216409;"(45.4936875216409, 9.22255250993153)"
306;5227;30;5;Esistente;Velocipedi;3;5;15;Redondo Inox;Cortile o altro spazio collegato al civico;9.18450793318661;45.4460073331996;"(45.4460073331996, 9.18450793318661)"
307;5227;;5;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Area verde – Giardino – Parco;9.18421064798312;45.4468017066133;"(45.4468017066133, 9.18421064798312)"
308;1108;;2;Esistente;Velocipedi;2;5;10;Verona _ Ambrogio;Marciapiede;9.201438791043;45.4900679466969;"(45.4900679466969, 9.201438791043)"
309;1108;193;2;Esistente;Velocipedi;2;5;10;Verona;Area pedonale (regolamentata o di fatto);9.20784147524632;45.497226768852;"(45.497226768852, 9.20784147524632)"
310;1108;193;2;Esistente;Velocipedi;2;5;10;Verona;Area pedonale (regolamentata o di fatto);9.20794562101763;45.497399011517;"(45.497399011517, 9.20794562101763)"
311;1108;69;2;Esistente;Velocipedi;1;5;5;Verona _ Ambrogio;Marciapiede;9.20047466250382;45.489180047153;"(45.489180047153, 9.20047466250382)"
